Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc
716246733,Blue,470,0,80,28-05-2023,Week-22,Q2,2023,1857.0,1528.0,4681,71,0.8230,Online ,Bills,280.86,0
716247708,Gold,375,0,79,28-05-2023,Week-22,Q2,2023,34516.0,1848.0,14149,103,0.0540,Swipe ,Grocery,1980.86,0
716249508,Blue,175,0,111,28-05-2023,Week-22,Q2,2023,1610.0,0.0,4243,85,0.0000,Swipe ,Grocery,1018.32,0
716251608,Blue,175,1,73,28-05-2023,Week-22,Q2,2023,2051.0,0.0,4355,87,0.0000,Online ,Entertainment,740.35,0
716253858,Blue,250,1,79,28-05-2023,Week-22,Q2,2023,16730.0,1956.0,1740,43,0.1170,Swipe ,Bills,469.80,0
716256483,Blue,325,1,108,28-05-2023,Week-22,Q2,2023,2611.0,1824.0,4232,80,0.6990,Swipe ,Fuel,761.76,0
716258358,Blue,400,1,113,28-05-2023,Week-22,Q2,2023,23058.0,1534.0,7009,82,0.0670,Swipe ,Entertainment,420.54,0
716260833,Blue,220,1,106,28-05-2023,Week-22,Q2,2023,4668.0,2517.0,8331,63,0.5390,Swipe ,Bills,2332.68,0
716262708,Blue,445,0,112,28-05-2023,Week-22,Q2,2023,1438.3,718.0,4447,71,0.4990,Swipe ,Grocery,889.40,0
716263533,Blue,200,0,74,28-05-2023,Week-22,Q2,2023,2509.0,1464.0,3166,72,0.5830,Swipe ,Entertainment,823.16,0
716264358,Blue,250,0,79,28-05-2023,Week-22,Q2,2023,26792.0,1836.0,2398,47,0.0690,Swipe ,Travel,647.46,0
716269308,Blue,200,1,120,28-05-2023,Week-22,Q2,2023,2836.0,1362.0,4192,90,0.4800,Chip ,Entertainment,838.40,0
716271183,Blue,365,0,98,28-05-2023,Week-22,Q2,2023,8924.0,0.0,1720,42,0.0000,Swipe ,Entertainment,189.20,0
716272158,Blue,435,0,91,28-05-2023,Week-22,Q2,2023,4312.0,2517.0,2693,56,0.5840,Chip ,Food,646.32,0
716273133,Blue,125,0,74,28-05-2023,Week-22,Q2,2023,1593.0,0.0,4853,78,0.0000,Swipe ,Grocery,630.89,0
716277558,Blue,125,1,115,28-05-2023,Week-22,Q2,2023,3281.0,1961.0,1779,47,0.5980,Swipe ,Bills,462.54,0
716279508,Blue,425,0,85,28-05-2023,Week-22,Q2,2023,3430.0,2517.0,2639,46,0.7340,Swipe ,Entertainment,765.31,0
716282208,Blue,410,1,129,28-05-2023,Week-22,Q2,2023,1638.0,0.0,1702,36,0.0000,Chip ,Grocery,170.20,0
716283108,Blue,275,0,76,28-05-2023,Week-22,Q2,2023,6769.0,1133.0,7986,88,0.1670,Swipe ,Bills,1836.78,0
716284308,Blue,110,1,120,28-05-2023,Week-22,Q2,2023,6099.0,2175.0,1319,34,0.3570,Swipe ,Entertainment,342.94,0
716285358,Blue,485,0,111,28-05-2023,Week-22,Q2,2023,1835.0,1017.0,2801,79,0.5540,Swipe ,Entertainment,196.07,0
716288208,Blue,300,1,129,28-05-2023,Week-22,Q2,2023,15618.0,0.0,7549,77,0.0000,Swipe ,Entertainment,1736.27,0
716288958,Blue,250,0,69,28-05-2023,Week-22,Q2,2023,7840.0,0.0,4062,71,0.0000,Chip ,Food,406.20,0
716290233,Blue,250,1,66,28-05-2023,Week-22,Q2,2023,4343.0,0.0,1352,35,0.0000,Swipe ,Entertainment,229.84,0
716292033,Blue,150,1,115,28-05-2023,Week-22,Q2,2023,1438.3,0.0,4815,84,0.0000,Chip ,Bills,385.20,0
716296833,Blue,465,1,134,28-05-2023,Week-22,Q2,2023,7204.0,0.0,14042,113,0.0000,Swipe ,Food,3650.92,0
716297658,Blue,195,1,108,28-05-2023,Week-22,Q2,2023,14926.0,0.0,2405,55,0.0000,Swipe ,Fuel,288.60,0
716298633,Blue,430,0,118,28-05-2023,Week-22,Q2,2023,2086.0,1792.0,5774,84,0.8590,Chip ,Fuel,519.66,0
716299608,Blue,460,1,76,28-05-2023,Week-22,Q2,2023,1508.0,0.0,1990,31,0.0000,Swipe ,Grocery,557.20,0
716302383,Blue,485,1,90,28-05-2023,Week-22,Q2,2023,14241.0,2081.0,1581,44,0.1460,Swipe ,Bills,332.01,0
716303583,Blue,410,1,119,28-05-2023,Week-22,Q2,2023,2712.0,1617.0,4858,73,0.5960,Chip ,Fuel,340.06,0
716304483,Blue,110,0,156,28-05-2023,Week-22,Q2,2023,3413.0,2372.0,5029,86,0.6950,Swipe ,Fuel,452.61,0
716306583,Blue,100,1,93,28-05-2023,Week-22,Q2,2023,3812.0,2517.0,2325,45,0.6600,Swipe ,Grocery,581.25,0
716307558,Blue,250,1,110,28-05-2023,Week-22,Q2,2023,2897.0,1506.0,2214,46,0.5200,Chip ,Fuel,597.78,0
716308683,Blue,415,1,155,28-05-2023,Week-22,Q2,2023,6524.0,1993.0,4267,66,0.3050,Chip ,Bills,810.73,0
716310633,Blue,470,1,115,28-05-2023,Week-22,Q2,2023,2759.0,2481.0,5037,84,0.8990,Swipe ,Entertainment,1108.14,0
716311683,Blue,375,1,87,04-06-2023,Week-23,Q2,2023,32733.0,1448.0,3452,54,0.0440,Swipe ,Grocery,1001.08,0
716313858,Blue,300,0,92,04-06-2023,Week-23,Q2,2023,3319.0,913.0,4560,84,0.2750,Online ,Food,410.40,0
716315508,Blue,250,0,113,04-06-2023,Week-23,Q2,2023,3233.0,2517.0,1339,32,0.7790,Online ,Food,174.07,0
716317458,Blue,350,0,91,04-06-2023,Week-23,Q2,2023,4281.0,0.0,1723,44,0.0000,Chip ,Grocery,482.44,0
716319258,Blue,470,0,146,04-06-2023,Week-23,Q2,2023,34516.0,1742.0,7360,82,0.0500,Swipe ,Entertainment,1692.80,0
716321583,Blue,140,0,148,04-06-2023,Week-23,Q2,2023,12740.0,1173.0,3441,55,0.0920,Swipe ,Bills,825.84,0
716322783,Blue,175,1,120,04-06-2023,Week-23,Q2,2023,2154.0,1628.0,4538,74,0.7560,Swipe ,Entertainment,1089.12,0
716323683,Blue,320,0,83,04-06-2023,Week-23,Q2,2023,32791.0,1607.0,13177,106,0.0490,Swipe ,Fuel,790.62,0
716324583,Blue,200,0,77,04-06-2023,Week-23,Q2,2023,2875.0,1892.0,4577,81,0.6580,Swipe ,Grocery,1235.79,0
716328558,Blue,300,1,87,04-06-2023,Week-23,Q2,2023,11434.0,0.0,4520,83,0.0000,Swipe ,Entertainment,994.40,0
716329383,Blue,475,0,117,04-06-2023,Week-23,Q2,2023,3138.0,986.0,4724,56,0.3140,Swipe ,Grocery,944.80,0
716331408,Blue,300,1,72,04-06-2023,Week-23,Q2,2023,2143.0,0.0,1353,36,0.0000,Swipe ,Bills,324.72,0
716332533,Blue,450,0,91,04-06-2023,Week-23,Q2,2023,3509.0,1819.0,4712,84,0.5180,Swipe ,Grocery,659.68,0
716333283,Blue,325,0,106,04-06-2023,Week-23,Q2,2023,1869.0,1255.0,5269,80,0.6710,Swipe ,Entertainment,1106.49,0
716334258,Blue,350,1,74,04-06-2023,Week-23,Q2,2023,5238.0,1365.0,1834,43,0.2610,Swipe ,Entertainment,201.74,0
716335983,Blue,350,0,93,04-06-2023,Week-23,Q2,2023,6713.0,1590.0,7946,85,0.2370,Swipe ,Fuel,1589.20,0
716340783,Blue,300,1,74,04-06-2023,Week-23,Q2,2023,21526.0,1320.0,14441,105,0.0610,Swipe ,Food,1588.51,0
716341833,Blue,270,0,116,04-06-2023,Week-23,Q2,2023,4646.0,1730.0,1774,37,0.3720,Swipe ,Bills,496.72,0
716343408,Blue,270,1,60,04-06-2023,Week-23,Q2,2023,8475.0,1385.0,1381,40,0.1630,Swipe ,Fuel,303.82,0
716345283,Blue,350,1,77,04-06-2023,Week-23,Q2,2023,4712.0,1920.0,4277,66,0.4070,Chip ,Fuel,727.09,0
716346183,Blue,200,1,87,04-06-2023,Week-23,Q2,2023,9051.0,1557.0,4169,72,0.1720,Chip ,Bills,1042.25,0
716349183,Blue,250,0,131,04-06-2023,Week-23,Q2,2023,4784.0,0.0,2160,54,0.0000,Swipe ,Entertainment,540.00,0
716350008,Blue,100,1,91,04-06-2023,Week-23,Q2,2023,2937.0,1633.0,8235,102,0.5560,Swipe ,Bills,2141.10,0
716351208,Blue,410,0,160,04-06-2023,Week-23,Q2,2023,4095.0,2517.0,4175,77,0.6150,Swipe ,Bills,876.75,0
716352033,Blue,420,1,74,04-06-2023,Week-23,Q2,2023,2796.0,1035.0,4869,78,0.3700,Chip ,Food,1168.56,0
716353083,Blue,245,0,99,04-06-2023,Week-23,Q2,2023,6733.0,1028.0,4444,72,0.1530,Swipe ,Grocery,488.84,0
716354883,Blue,300,1,92,04-06-2023,Week-23,Q2,2023,9076.0,0.0,3048,53,0.0000,Swipe ,Food,883.92,0
716355783,Blue,280,1,105,04-06-2023,Week-23,Q2,2023,13080.0,0.0,1999,44,0.0000,Swipe ,Bills,239.88,0
716357058,Blue,420,1,86,04-06-2023,Week-23,Q2,2023,2611.0,787.0,2955,56,0.3010,Chip ,Grocery,679.65,0
716358033,Blue,390,1,99,04-06-2023,Week-23,Q2,2023,6189.0,0.0,5004,65,0.0000,Swipe ,Fuel,750.60,0
716362008,Blue,430,1,78,04-06-2023,Week-23,Q2,2023,1808.0,1009.0,1744,35,0.5580,Swipe ,Food,453.44,0
716363658,Blue,375,1,162,04-06-2023,Week-23,Q2,2023,25873.0,582.0,3920,84,0.0220,Swipe ,Entertainment,1019.20,0
716364408,Blue,125,0,119,04-06-2023,Week-23,Q2,2023,1438.3,0.0,4155,62,0.0000,Chip ,Entertainment,955.65,0
716365233,Blue,375,1,106,04-06-2023,Week-23,Q2,2023,1665.0,964.0,4881,75,0.5790,Swipe ,Bills,390.48,0
716366208,Blue,395,0,96,04-06-2023,Week-23,Q2,2023,8103.0,0.0,5221,82,0.0000,Swipe ,Entertainment,1514.09,0
716368008,Blue,405,1,118,04-06-2023,Week-23,Q2,2023,3137.0,959.0,2925,41,0.3060,Swipe ,Fuel,263.25,0
716369208,Blue,125,1,73,04-06-2023,Week-23,Q2,2023,2420.0,1223.0,4954,82,0.5050,Swipe ,Grocery,346.78,0
716370258,Blue,220,1,81,04-06-2023,Week-23,Q2,2023,2188.0,1067.0,4537,66,0.4880,Swipe ,Food,635.18,0
716371308,Blue,110,0,95,04-06-2023,Week-23,Q2,2023,4947.0,0.0,4497,84,0.0000,Swipe ,Entertainment,404.73,0
716372358,Blue,225,0,85,04-06-2023,Week-23,Q2,2023,6765.0,0.0,14133,124,0.0000,Swipe ,Entertainment,4098.57,0
716373483,Blue,190,0,98,04-06-2023,Week-23,Q2,2023,2860.0,2517.0,1544,45,0.8800,Swipe ,Bills,277.92,0
716374308,Blue,400,1,108,04-06-2023,Week-23,Q2,2023,3477.0,1875.0,1897,50,0.5390,Swipe ,Food,417.34,0
716375883,Blue,175,0,120,04-06-2023,Week-23,Q2,2023,2447.0,1558.0,1716,38,0.6370,Online ,Bills,102.96,0
716378658,Blue,245,1,162,04-06-2023,Week-23,Q2,2023,2629.0,1476.0,1725,41,0.5610,Swipe ,Bills,224.25,0
716380683,Blue,365,0,83,04-06-2023,Week-23,Q2,2023,3880.0,1542.0,1598,39,0.3970,Swipe ,Entertainment,239.70,0
716381808,Blue,370,0,94,04-06-2023,Week-23,Q2,2023,8406.0,0.0,3820,75,0.0000,Swipe ,Bills,764.00,1
716382708,Blue,245,1,84,04-06-2023,Week-23,Q2,2023,8309.0,858.0,1165,35,0.1030,Swipe ,Entertainment,81.55,1
716383683,Blue,275,0,92,04-06-2023,Week-23,Q2,2023,1438.3,0.0,1338,28,0.0000,Swipe ,Entertainment,173.94,1
716385033,Blue,320,0,61,04-06-2023,Week-23,Q2,2023,4408.0,1201.0,4157,71,0.2720,Chip ,Food,374.13,0
716385858,Blue,405,1,143,04-06-2023,Week-23,Q2,2023,2205.0,1245.0,4921,90,0.5650,Chip ,Food,344.47,0
716387733,Blue,125,1,76,04-06-2023,Week-23,Q2,2023,5662.0,1484.0,1693,25,0.2620,Swipe ,Bills,440.18,0
716389833,Blue,430,1,120,04-06-2023,Week-23,Q2,2023,2319.0,1026.0,4099,74,0.4420,Chip ,Fuel,286.93,0
716390958,Blue,355,1,92,04-06-2023,Week-23,Q2,2023,26107.0,0.0,1697,47,0.0000,Chip ,Bills,356.37,0
716393958,Blue,125,1,109,04-06-2023,Week-23,Q2,2023,28262.0,1483.0,3855,66,0.0520,Swipe ,Fuel,809.55,0
716396358,Blue,400,1,108,04-06-2023,Week-23,Q2,2023,3085.0,1910.0,1531,35,0.6190,Online ,Travel,168.41,0
716399583,Blue,100,0,106,04-06-2023,Week-23,Q2,2023,19630.0,1251.0,2286,39,0.0640,Swipe ,Bills,434.34,0
716400633,Blue,395,0,54,04-06-2023,Week-23,Q2,2023,5156.0,1427.0,2057,54,0.2770,Swipe ,Grocery,514.25,0
716402508,Blue,285,1,131,04-06-2023,Week-23,Q2,2023,2705.0,1681.0,4265,87,0.6210,Chip ,Fuel,682.40,0
716403633,Blue,150,1,79,04-06-2023,Week-23,Q2,2023,3426.0,1650.0,4467,69,0.4820,Chip ,Grocery,893.40,0
716404383,Blue,450,1,115,04-06-2023,Week-23,Q2,2023,18799.0,2517.0,2315,52,0.1340,Swipe ,Bills,162.05,0
716406483,Blue,475,0,76,04-06-2023,Week-23,Q2,2023,23760.0,1349.0,13124,103,0.0570,Online ,Bills,1706.12,0
716408058,Blue,125,0,88,04-06-2023,Week-23,Q2,2023,2500.0,1298.0,3673,72,0.5190,Chip ,Grocery,844.79,0
716411358,Blue,125,0,79,04-06-2023,Week-23,Q2,2023,2652.0,0.0,4676,78,0.0000,Swipe ,Grocery,280.56,0
716414958,Blue,200,0,86,04-06-2023,Week-23,Q2,2023,2366.0,1927.0,3659,66,0.8140,Swipe ,Fuel,439.08,0
716420358,Blue,300,0,68,04-06-2023,Week-23,Q2,2023,2602.0,1490.0,3151,78,0.5730,Swipe ,Bills,472.65,0
716421633,Blue,405,1,80,04-06-2023,Week-23,Q2,2023,3523.0,0.0,3174,44,0.0000,Chip ,Bills,349.14,0
716425833,Blue,250,1,86,04-06-2023,Week-23,Q2,2023,34516.0,1229.0,1797,35,0.0360,Swipe ,Fuel,215.64,0
716430933,Platinum,420,0,75,04-06-2023,Week-23,Q2,2023,3973.0,0.0,13740,131,0.0000,Swipe ,Bills,2198.40,0
716431833,Blue,150,0,162,04-06-2023,Week-23,Q2,2023,11209.0,1165.0,4614,96,0.1040,Swipe ,Grocery,1338.06,0
716432658,Blue,270,0,83,04-06-2023,Week-23,Q2,2023,1438.3,0.0,4490,65,0.0000,Swipe ,Fuel,808.20,0
716434533,Blue,245,1,89,04-06-2023,Week-23,Q2,2023,29149.0,0.0,2106,56,0.0000,Chip ,Fuel,610.74,0
716436483,Blue,475,1,77,04-06-2023,Week-23,Q2,2023,6245.0,0.0,2521,50,0.0000,Swipe ,Fuel,252.10,0
716437533,Blue,175,0,79,04-06-2023,Week-23,Q2,2023,11862.0,0.0,4101,88,0.0000,Chip ,Grocery,1148.28,0
716438433,Blue,270,0,115,04-06-2023,Week-23,Q2,2023,10130.0,1449.0,4002,66,0.1430,Swipe ,Grocery,520.26,0
716439258,Blue,150,1,76,04-06-2023,Week-23,Q2,2023,3223.0,1413.0,13648,103,0.4380,Swipe ,Food,3139.04,0
716441058,Silver,300,1,76,04-06-2023,Week-23,Q2,2023,14416.0,0.0,13820,99,0.0000,Swipe ,Grocery,3869.60,0
716442333,Blue,250,1,125,04-06-2023,Week-23,Q2,2023,2275.0,1468.0,4977,88,0.6450,Chip ,Fuel,597.24,0
716443608,Blue,95,1,115,04-06-2023,Week-23,Q2,2023,7199.0,1235.0,4050,78,0.1720,Swipe ,Bills,688.50,0
716444733,Blue,150,0,91,04-06-2023,Week-23,Q2,2023,1438.3,0.0,4271,79,0.0000,Online ,Entertainment,256.26,0
716445783,Blue,375,1,119,04-06-2023,Week-23,Q2,2023,22718.0,0.0,1191,37,0.0000,Swipe ,Bills,321.57,0
716447733,Blue,440,1,51,04-06-2023,Week-23,Q2,2023,6407.0,963.0,1921,43,0.1500,Swipe ,Fuel,326.57,0
716448783,Blue,200,0,119,04-06-2023,Week-23,Q2,2023,6235.0,0.0,1225,34,0.0000,Swipe ,Travel,269.50,0
716451183,Blue,250,1,151,04-06-2023,Week-23,Q2,2023,5556.0,1711.0,1706,21,0.3080,Swipe ,Bills,426.50,0
716452083,Blue,340,1,79,04-06-2023,Week-23,Q2,2023,4271.0,1150.0,2052,50,0.2690,Swipe ,Bills,595.08,0
716452908,Blue,290,1,102,04-06-2023,Week-23,Q2,2023,9239.0,1421.0,2246,44,0.1540,Swipe ,Grocery,516.58,0
716453883,Blue,250,1,112,04-06-2023,Week-23,Q2,2023,3889.0,1839.0,4423,63,0.4730,Chip ,Entertainment,884.60,0
716454858,Blue,435,1,110,04-06-2023,Week-23,Q2,2023,4014.0,2266.0,14257,94,0.5650,Swipe ,Travel,1710.84,0
716455683,Silver,245,0,103,04-06-2023,Week-23,Q2,2023,15534.0,726.0,1279,28,0.0470,Swipe ,Travel,179.06,0
716456808,Blue,140,1,40,04-06-2023,Week-23,Q2,2023,8087.0,1263.0,2429,69,0.1560,Swipe ,Fuel,194.32,0
716457783,Silver,435,1,108,04-06-2023,Week-23,Q2,2023,12633.0,1661.0,14378,98,0.1310,Chip ,Food,2300.48,0
716458983,Blue,455,1,40,04-06-2023,Week-23,Q2,2023,3281.0,837.0,1424,29,0.2550,Swipe ,Fuel,156.64,0
716460933,Blue,245,0,91,04-06-2023,Week-23,Q2,2023,10306.0,1427.0,1456,44,0.1380,Swipe ,Bills,189.28,0
716461683,Silver,290,0,107,04-06-2023,Week-23,Q2,2023,11884.0,1339.0,4134,72,0.1130,Swipe ,Fuel,413.40,0
716462658,Blue,285,0,106,04-06-2023,Week-23,Q2,2023,18037.0,0.0,1387,36,0.0000,Swipe ,Entertainment,208.05,0
716464533,Blue,455,0,99,04-06-2023,Week-23,Q2,2023,9550.0,2517.0,13783,116,0.2640,Online ,Travel,1240.47,0
716466483,Blue,150,0,114,04-06-2023,Week-23,Q2,2023,2245.0,1342.0,4624,87,0.5980,Swipe ,Grocery,1063.52,0
716468658,Blue,125,1,64,04-06-2023,Week-23,Q2,2023,3537.0,0.0,4101,80,0.0000,Swipe ,Bills,738.18,0
716470683,Blue,405,1,119,04-06-2023,Week-23,Q2,2023,20631.0,2048.0,4827,77,0.0990,Chip ,Travel,579.24,0
716471508,Blue,125,0,98,04-06-2023,Week-23,Q2,2023,19865.0,0.0,4350,83,0.0000,Chip ,Entertainment,565.50,0
716474358,Blue,300,0,92,04-06-2023,Week-23,Q2,2023,1721.0,729.0,4853,74,0.4240,Swipe ,Fuel,1407.37,0
716475183,Blue,445,0,46,04-06-2023,Week-23,Q2,2023,10290.0,753.0,4326,81,0.0730,Online ,Fuel,475.86,0
716477133,Blue,175,1,98,04-06-2023,Week-23,Q2,2023,1438.3,838.0,3910,75,0.5830,Swipe ,Entertainment,860.20,0
716479233,Blue,175,0,66,04-06-2023,Week-23,Q2,2023,13258.0,1721.0,1080,21,0.1300,Swipe ,Bills,194.40,0
716480358,Blue,450,1,75,04-06-2023,Week-23,Q2,2023,11121.0,1296.0,13814,81,0.1170,Online ,Food,2348.38,0
716481408,Blue,450,1,115,04-06-2023,Week-23,Q2,2023,1461.0,0.0,4769,76,0.0000,Swipe ,Bills,763.04,0
716482533,Blue,275,0,110,04-06-2023,Week-23,Q2,2023,3329.0,0.0,14893,98,0.0000,Online ,Travel,2680.74,0
716483358,Blue,485,1,112,04-06-2023,Week-23,Q2,2023,6125.0,1329.0,5481,68,0.2170,Chip ,Fuel,876.96,0
716484333,Blue,125,0,90,04-06-2023,Week-23,Q2,2023,1696.0,1177.0,4410,84,0.6940,Swipe ,Entertainment,926.10,0
716485308,Blue,245,1,120,04-06-2023,Week-23,Q2,2023,1780.0,1541.0,5008,93,0.8660,Swipe ,Grocery,751.20,0
716486508,Blue,380,1,87,04-06-2023,Week-23,Q2,2023,3399.0,0.0,5529,78,0.0000,Swipe ,Bills,1382.25,0
716487408,Blue,245,1,40,04-06-2023,Week-23,Q2,2023,3235.0,2517.0,1637,43,0.7780,Swipe ,Bills,441.99,0
716492583,Blue,125,1,48,04-06-2023,Week-23,Q2,2023,2388.0,1708.0,4539,89,0.7150,Chip ,Bills,953.19,0
716493408,Blue,125,1,48,04-06-2023,Week-23,Q2,2023,15875.0,1719.0,1592,37,0.1080,Swipe ,Bills,286.56,0
716494383,Blue,470,0,118,04-06-2023,Week-23,Q2,2023,3585.0,931.0,4399,78,0.2600,Chip ,Food,395.91,0
716497908,Blue,335,1,128,04-06-2023,Week-23,Q2,2023,8519.0,0.0,3698,65,0.0000,Online ,Grocery,221.88,0
716498883,Blue,455,0,79,04-06-2023,Week-23,Q2,2023,22067.0,685.0,3577,64,0.0310,Swipe ,Fuel,965.79,0
716501133,Blue,320,1,66,04-06-2023,Week-23,Q2,2023,2051.0,1154.0,3912,79,0.5630,Swipe ,Food,899.76,0
716506083,Blue,220,1,78,04-06-2023,Week-23,Q2,2023,5409.0,0.0,10291,60,0.0000,Chip ,Travel,2264.02,0
716510658,Blue,175,1,71,04-06-2023,Week-23,Q2,2023,2595.0,2353.0,2526,41,0.9070,Swipe ,Fuel,656.76,0
716511483,Blue,485,1,101,04-06-2023,Week-23,Q2,2023,4752.0,1400.0,3404,54,0.2950,Swipe ,Entertainment,816.96,0
716512383,Blue,335,0,104,04-06-2023,Week-23,Q2,2023,2816.0,2517.0,4817,87,0.8940,Swipe ,Food,1107.91,0
716513358,Blue,125,0,49,04-06-2023,Week-23,Q2,2023,2069.0,1802.0,4402,91,0.8710,Chip ,Entertainment,1100.50,0
716516208,Blue,125,1,88,04-06-2023,Week-23,Q2,2023,1438.3,0.0,3748,64,0.0000,Swipe ,Fuel,787.08,0
716520033,Blue,150,0,105,04-06-2023,Week-23,Q2,2023,1981.0,1448.0,4639,61,0.7310,Chip ,Fuel,1020.58,0
716522583,Blue,490,0,108,04-06-2023,Week-23,Q2,2023,2335.0,1845.0,1362,33,0.7900,Swipe ,Bills,177.06,0
716529258,Blue,425,1,76,04-06-2023,Week-23,Q2,2023,31864.0,0.0,1591,35,0.0000,Swipe ,Grocery,111.37,0
716530533,Blue,415,1,106,04-06-2023,Week-23,Q2,2023,2573.0,1640.0,4094,77,0.6370,Chip ,Entertainment,1064.44,0
716532258,Blue,150,1,43,04-06-2023,Week-23,Q2,2023,2827.0,1308.0,3291,55,0.4630,Swipe ,Bills,691.11,0
716535408,Blue,395,0,110,04-06-2023,Week-23,Q2,2023,12219.0,1462.0,3843,69,0.1200,Swipe ,Bills,1114.47,0
716537433,Blue,245,1,108,04-06-2023,Week-23,Q2,2023,2428.0,2005.0,5170,68,0.8260,Swipe ,Entertainment,723.80,0
716543433,Blue,375,1,69,04-06-2023,Week-23,Q2,2023,9959.0,1049.0,15195,99,0.1050,Swipe ,Grocery,1975.35,0
716545383,Blue,125,0,90,04-06-2023,Week-23,Q2,2023,9599.0,1554.0,1154,38,0.1620,Swipe ,Bills,311.58,0
716546283,Blue,495,1,108,04-06-2023,Week-23,Q2,2023,13049.0,943.0,3944,72,0.0720,Swipe ,Entertainment,354.96,0
716548083,Blue,150,0,95,04-06-2023,Week-23,Q2,2023,2973.0,2360.0,2593,57,0.7940,Swipe ,Bills,440.81,0
716549058,Blue,140,0,59,04-06-2023,Week-23,Q2,2023,3111.0,2290.0,1998,41,0.7360,Swipe ,Bills,259.74,0
716551533,Blue,425,0,108,04-06-2023,Week-23,Q2,2023,2874.0,2201.0,4779,86,0.7660,Swipe ,Bills,1051.38,0
716552433,Blue,200,0,75,04-06-2023,Week-23,Q2,2023,5056.0,1067.0,15926,117,0.2110,Chip ,Travel,2070.38,0
716556258,Blue,375,1,90,04-06-2023,Week-23,Q2,2023,9966.0,0.0,4401,60,0.0000,Chip ,Fuel,792.18,0
716558283,Blue,200,0,92,04-06-2023,Week-23,Q2,2023,1621.0,1046.0,5247,84,0.6450,Swipe ,Entertainment,524.70,0
716559108,Blue,285,0,102,04-06-2023,Week-23,Q2,2023,2899.0,2418.0,4296,68,0.8340,Chip ,Food,902.16,0
716564433,Blue,175,0,119,04-06-2023,Week-23,Q2,2023,4287.0,0.0,1635,41,0.0000,Online ,Fuel,212.55,0
716565258,Blue,350,1,112,04-06-2023,Week-23,Q2,2023,12830.0,0.0,2526,54,0.0000,Swipe ,Entertainment,227.34,1
716567433,Blue,245,1,82,04-06-2023,Week-23,Q2,2023,3179.0,1229.0,4337,82,0.3870,Chip ,Grocery,997.51,1
716568708,Blue,200,0,68,04-06-2023,Week-23,Q2,2023,2726.0,0.0,1099,27,0.0000,Swipe ,Travel,197.82,1
716569983,Blue,290,0,76,04-06-2023,Week-23,Q2,2023,2355.0,1773.0,1765,27,0.7530,Swipe ,Entertainment,441.25,1
716570958,Blue,245,0,79,04-06-2023,Week-23,Q2,2023,14409.0,511.0,2351,39,0.0350,Chip ,Travel,305.63,1
716573058,Blue,125,1,83,04-06-2023,Week-23,Q2,2023,1438.3,0.0,1598,40,0.0000,Swipe ,Fuel,351.56,1
716574033,Silver,280,0,125,04-06-2023,Week-23,Q2,2023,18000.0,1829.0,7149,86,0.1020,Swipe ,Fuel,1215.33,0
716575758,Blue,250,1,106,04-06-2023,Week-23,Q2,2023,1438.3,0.0,1859,41,0.0000,Swipe ,Entertainment,278.85,0
716578158,Blue,175,0,107,04-06-2023,Week-23,Q2,2023,2722.0,1592.0,3205,49,0.5850,Swipe ,Grocery,224.35,0
716580033,Blue,310,0,68,04-06-2023,Week-23,Q2,2023,21178.0,1796.0,1872,59,0.0850,Swipe ,Bills,205.92,0
716580933,Blue,290,1,87,04-06-2023,Week-23,Q2,2023,1970.0,1224.0,4533,65,0.6210,Chip ,Grocery,1223.91,0
716581983,Blue,125,1,72,04-06-2023,Week-23,Q2,2023,4384.0,929.0,4792,91,0.2120,Swipe ,Entertainment,1102.16,0
716584158,Blue,420,1,123,04-06-2023,Week-23,Q2,2023,14438.0,2517.0,2090,47,0.1740,Swipe ,Grocery,585.20,0
716586408,Blue,455,1,115,04-06-2023,Week-23,Q2,2023,4850.0,1022.0,4187,86,0.2110,Swipe ,Grocery,921.14,0
716592558,Blue,375,1,117,04-06-2023,Week-23,Q2,2023,2340.0,1101.0,4501,68,0.4710,Chip ,Fuel,270.06,0
716593533,Blue,375,1,82,04-06-2023,Week-23,Q2,2023,5070.0,0.0,3651,76,0.0000,Swipe ,Entertainment,693.69,0
716596308,Blue,470,1,111,04-06-2023,Week-23,Q2,2023,3919.0,1640.0,1872,51,0.4180,Swipe ,Entertainment,486.72,0
716600733,Blue,430,0,89,04-06-2023,Week-23,Q2,2023,2033.0,228.0,2572,43,0.1120,Swipe ,Entertainment,282.92,0
716602683,Blue,250,1,79,04-06-2023,Week-23,Q2,2023,5678.0,2082.0,5092,70,0.3670,Chip ,Fuel,763.80,0
716604633,Blue,495,0,80,04-06-2023,Week-23,Q2,2023,6725.0,2025.0,1865,53,0.3010,Swipe ,Entertainment,205.15,0
716606733,Blue,395,1,128,04-06-2023,Week-23,Q2,2023,3043.0,2054.0,4833,85,0.6750,Swipe ,Bills,724.95,0
716608608,Blue,270,1,57,04-06-2023,Week-23,Q2,2023,8004.0,1452.0,1084,32,0.1810,Swipe ,Bills,205.96,0
716609433,Blue,125,1,95,04-06-2023,Week-23,Q2,2023,16828.0,2517.0,4939,63,0.1500,Swipe ,Bills,592.68,0
